23,-1,253,692,153,287,0.9399999976158142,-1,-1,-1
23,-1,442,494,91,239,0.9200000166893005,-1,-1,-1
23,-1,751,334,63,164,0.8700000047683716,-1,-1,-1
23,-1,695,298,47,151,0.7699999809265137,-1,-1,-1
23,-1,1335,286,24,64,0.5,-1,-1,-1
24,-1,444,495,91,245,0.9300000071525574,-1,-1,-1
24,-1,752,333,64,164,0.8600000143051147,-1,-1,-1
24,-1,249,694,140,284,0.8199999928474426,-1,-1,-1
24,-1,704,295,44,157,0.6100000143051147,-1,-1,-1
24,-1,1335,286,24,64,0.49000000953674316,-1,-1,-1
25,-1,445,498,94,247,0.9300000071525574,-1,-1,-1
25,-1,239,694,131,286,0.9200000166893005,-1,-1,-1
25,-1,756,335,59,161,0.8399999737739563,-1,-1,-1
25,-1,707,296,45,155,0.6499999761581421,-1,-1,-1
25,-1,1335,286,24,64,0.49000000953674316,-1,-1,-1
26,-1,446,498,95,259,0.9300000071525574,-1,-1,-1
26,-1,230,697,122,284,0.9100000262260437,-1,-1,-1
26,-1,759,333,59,163,0.8299999833106995,-1,-1,-1
26,-1,709,299,50,153,0.7799999713897705,-1,-1,-1
26,-1,1335,286,24,64,0.5,-1,-1,-1
27,-1,448,499,96,262,0.9300000071525574,-1,-1,-1
27,-1,222,697,98,291,0.9200000166893005,-1,-1,-1
27,-1,763,332,56,160,0.8299999833106995,-1,-1,-1
27,-1,712,302,57,150,0.8199999928474426,-1,-1,-1
27,-1,1335,286,24,64,0.5,-1,-1,-1
28,-1,448,501,97,261,0.9300000071525574,-1,-1,-1
28,-1,210,699,106,300,0.9100000262260437,-1,-1,-1
28,-1,713,299,64,151,0.8299999833106995,-1,-1,-1
28,-1,768,332,50,156,0.8299999833106995,-1,-1,-1
28,-1,1335,286,24,64,0.5,-1,-1,-1
29,-1,196,697,119,312,0.9300000071525574,-1,-1,-1
29,-1,450,504,96,259,0.9300000071525574,-1,-1,-1
29,-1,714,300,69,150,0.8299999833106995,-1,-1,-1
29,-1,774,331,47,156,0.8199999928474426,-1,-1,-1
29,-1,1335,286,24,64,0.5,-1,-1,-1
29,-1,92,338,53,86,0.5,-1,-1,-1
30,-1,451,505,96,259,0.9300000071525574,-1,-1,-1
30,-1,174,700,139,312,0.9200000166893005,-1,-1,-1
30,-1,776,331,49,156,0.8299999833106995,-1,-1,-1
30,-1,714,301,68,148,0.8299999833106995,-1,-1,-1
30,-1,91,339,51,81,0.5199999809265137,-1,-1,-1
30,-1,1335,286,24,64,0.5099999904632568,-1,-1,-1
